HoleSection,M_Depth,RateofPenetration,WeightonBit,Rotation,Torque,StandpipePressure,FlowIn,FlowOut,PumpStroke,MudWeight,FunnelViscosity,PlasticViscosity,YieldPoint,Gel_Strength10sec,Gel_Strength10min,Solid,LossesSeverity
6.125,2794,1.026,10.2278,161.03,0.0,2163.4,219.2611,60.12,51.66,76.0,46,14,13,3,4,13,No-Loss
8.5,2356,4.84,3.0,198.0,2.853,1643.0,387.0,59.49,84.0,81.0,46,16,14,3,4,17,No-Loss
8.5,3422,5.112,15.700032,171.33,4.7168,2540.4,578.5323000000001,93.1,125.93,81.0,45,16,19,3,5,15,No-Loss
6.125,3510,3.5340000000000003,12.417952,221.42,1.9,2114.1,235.11130000000003,46.89,50.62,77.0,44,13,16,3,4,13,No-Loss
17.5,1135,5.904,26.3098,134.04,3.34,2028.55,906.1031,72.5,159.67,79.0,44,14,16,5,7,15,No-Loss
17.5,552,7.92,16.8566,142.39,3.19,1730.95,888.1902,70.28,165.81,75.0,38,8,12,4,6,10,No-Loss
8.5,2535,3.1799999999999997,6.894616,181.62,0.0,1363.0,449.089,65.07,87.1,77.0,48,15,17,4,5,13,No-Loss
17.5,864,10.169491525423728,24.9,101.0,3.2,2304.0,949.0,56.24,162.0,77.0,40,8,12,5,6,13,No-Loss
6.125,2964,6.382978723404255,5.2,173.0,3.4,2062.0,222.0,63.86,48.0,76.0,45,14,24,4,6,13,No-Loss
12.25,1287,4.724409448818898,8.0,110.0,2.1,1376.0,661.0,66.77,126.0,70.0,44,13,14,3,5,8,No-Loss
12.25,2355,6.122448979591836,8.2,178.0,8.6,2103.0,741.0,49.18,140.0,74.0,44,15,25,4,6,11,No-Loss
17.5,1259,4.195804195804196,26.2,106.0,2.2,2850.0,832.0,74.15,150.0,82.0,44,14,13,6,7,18,No-Loss
17.5,695,14.088000000000001,41.1862,120.36,3.68,1848.75,900.8197000000001,69.49,158.11,79.0,39,11,16,5,8,18,No-Loss
8.5,1761,9.23,1.5,82.0,6.616,2630.0,623.0,65.66,120.0,80.0,43,12,11,3,4,16,No-Loss
17.5,1383,1.05,42.7,152.0,2.62,2298.0,894.0,85.01,153.0,82.0,43,12,12,6,7,18,No-Loss
6.125,2994,8.658000000000001,3.621528,223.08,1.22342,1948.8,250.9615,44.49,47.71,77.0,45,13,14,3,4,13,No-Loss
17.5,266,46.15384615384615,8.9,127.0,2.3,1228.0,769.0,63.56,135.0,68.0,30,5,3,1,2,7,No-Loss
12.25,2613,4.224,9.2426,220.99,3.97,2132.9500000000003,615.5161,55.73,116.53,81.0,41,11,16,4,6,15,No-Loss
17.5,294,37.5,7.3,131.0,2.0,1116.0,779.0,41.96,136.0,68.0,30,5,3,1,2,7,No-Loss
12.25,1418,4.109589041095891,15.1,158.0,3.5,2537.0,671.0,61.19,115.0,118.0,60,42,24,6,8,33,No-Loss
6.125,3285,3.09,9.5898,186.77,2.43,2840.55,229.8279,51.96,50.62,77.0,46,21,25,6,7,16,No-Loss
17.5,500,40.89,49.65832,140.67,3.52,894.65,914.0282000000001,79.09,176.01,75.0,37,8,20,9,10,11,No-Loss
6.125,3204,5.766,8.292872000000001,226.4,3.4496,2301.15,224.5445,79.82,47.87,76.0,51,16,17,4,5,11,No-Loss
8.5,2820,7.074,11.849208,173.92,3.12,2565.05,649.8582,77.21,139.95,79.0,45,16,17,3,4,15,No-Loss
17.5,435,33.51,5.1722,115.78,2.71,1593.55,921.9533000000001,86.73,162.47,75.0,38,9,14,4,6,13,No-Loss
6.125,3417,8.53,1.2,167.0,4.416,2492.0,180.0,47.58,35.0,76.0,44,13,15,3,5,12,No-Loss
6.125,3670,10.584,10.785903999999999,164.34,1.9088299999999998,2633.2,219.2611,59.85,42.84,77.0,55,18,22,4,5,13,No-Loss
17.5,382,74.94600000000001,48.221848,140.44,3.98,771.4000000000001,908.7448,77.29,173.19,71.0,36,6,15,3,4,8,No-Loss
17.5,1209,2.91,9.403383999999999,176.28,2.68,1241.2,850.6274,62.05,147.18,76.0,43,10,12,6,5,12,No-Loss
8.5,2607,7.782000000000001,4.932112,177.48,0.0,1284.6999999999998,446.44730000000004,63.43,85.12,79.0,48,15,17,4,5,15,No-Loss
12.25,1760,11.764705882352942,13.8,158.0,4.6,2794.0,651.0,57.88,118.0,125.0,60,48,26,6,8,35,No-Loss
17.5,602,20.532,33.690799999999996,108.85,7.2,1828.4499999999998,974.7873000000001,75.51,165.68,75.0,38,9,14,4,6,13,No-Loss
17.5,380,25.542,26.0744,150.6,3.72,1800.9,906.1031,87.7,155.02,74.0,40,8,13,5,7,12,No-Loss
6.125,4192,1.41,3.5,218.0,2.615,2870.0,225.0,35.25,49.0,70.0,46,16,11,4,5,14,No-Loss
8.5,2164,19.68,5.4,236.0,4.868,1884.0,507.0,43.56,97.0,75.0,41,10,14,3,4,11,No-Loss
17.5,983,5.59,50.6,102.0,2.251,1698.0,623.0,51.84,109.0,78.0,43,16,12,4,7,15,No-Loss
12.25,1394,9.67741935483871,4.7,112.0,6.0,708.0,599.0,63.78,108.0,72.0,39,12,11,3,4,9,No-Loss
8.5,3045,2.21,13.0,156.0,5.48,1977.0,446.0649000000001,45.16,97.0,80.0,52,20,25,5,7,16,No-Loss
17.5,1139,5.02,42.7,122.0,3.195,2162.0,907.0,57.22,159.0,79.0,40,13,10,3,5,15,No-Loss
17.5,1208,1.5584415584415585,26.7,171.0,3.8,2265.0,956.0,66.41,155.0,75.0,40,7,20,7,8,11,No-Loss
12.25,1721,3.7,38.658856,185.25,3.2054400000000003,2544.75,705.3339,78.99,133.06,123.0,57,37,22,4,6,34,No-Loss
8.5,2723,8.604,21.351504000000002,163.27,4.25,2559.25,647.2165000000001,74.39,139.59,79.0,45,16,18,4,5,14,No-Loss
8.5,1945,10.69,4.0,110.0,4.76,1813.0,542.4614,59.74,110.0,74.0,45,17,18,3,4,10,No-Loss
8.5,2577,15.27,9.2,141.0,2.958,2770.0,579.0,54.17,111.0,81.0,46,14,15,3,4,17,No-Loss
8.5,2195,6.61,12.6,137.0,4.764,2871.0,625.0,70.59,120.0,80.0,44,12,13,3,4,16,No-Loss
12.25,1670,15.666,10.979232000000001,165.94,2.47,2775.3,665.7084000000001,61.75,120.52,120.0,61,37,21,7,8,33,No-Loss
12.25,1311,23.076923076923077,9.6,93.0,3.0,810.0,656.0,67.29,118.0,68.0,47,18,16,3,4,7,No-Loss
17.5,467,29.740000000000002,25.7,131.0,5.7,1380.0,759.36504,25.5,133.0,71.0,35,6,16,1,2,8,No-Loss
8.5,2280,6.048,17.054399999999998,150.99,3.11,2108.3,549.4736,87.04,125.57,77.0,38,11,16,4,6,13,No-Loss
17.5,727,21.42857142857143,14.3,82.0,3.1,1700.0,803.0,67.12,137.0,76.0,38,6,13,4,5,12,No-Loss
17.5,449,47.760000000000005,34.1726,133.42,2.04,1787.85,935.1618000000001,25.0,170.77,75.0,37,9,14,7,8,9,No-Loss
6.125,3263,6.54,2.0,145.0,3.31,1914.0,188.0392,57.73,41.0,75.0,41,17,14,2,3,10,No-Loss
6.125,3356,5.088,8.254655999999999,206.86,3.2340000000000004,2028.55,203.41090000000003,81.05,42.84,76.0,52,18,22,4,5,11,No-Loss
17.5,566,11.51,36.0,141.0,2.788,1958.0,811.0,61.22,142.0,75.0,40,10,12,5,7,12,No-Loss
8.5,4072,5.172413793103448,25.7,109.0,3.6,2702.0,418.0,74.3,90.0,103.0,50,28,25,4,6,25,No-Loss
17.5,1131,3.2399999999999998,40.021,152.05,4.14,1953.15,832.1355,69.18,143.19,75.0,39,9,13,6,14,10,No-Loss
8.5,1761,37.446,4.763,170.77,3.27,2054.65,586.4574000000001,56.17,127.74,75.0,40,10,12,3,5,14,No-Loss
8.5,2157,8.955223880597014,7.0,188.0,3.2,2296.0,541.0,41.08,107.0,76.0,40,12,15,3,4,12,No-Loss
17.5,322,2.86,5.2,76.0,2.376,1529.0,769.0,51.2,135.0,73.0,33,3,8,4,6,10,No-Loss
12.25,1367,21.768,10.7822,77.68,3.53,1009.2,789.8683000000001,77.86,152.93,70.0,42,8,11,3,5,8,No-Loss
12.25,2479,6.096,12.1792,233.82,3.78,2251.85,626.0829000000001,54.58,118.55,79.0,39,11,13,3,5,15,No-Loss
17.5,1190,1.5789473684210527,13.9,99.0,2.1,2625.0,840.0,62.67,152.0,82.0,43,13,14,5,6,18,No-Loss
8.5,2495,5.106,16.3966,162.09,3.82,2173.55,552.1153,77.37,115.64,77.0,38,11,16,5,7,13,No-Loss
17.5,424,23.784,33.200712,198.2232,1.38,646.7,673.6335,82.59,129.84,72.0,36,5,20,12,15,8,No-Loss
17.5,306,22.48,16.5,150.0,2.1,2020.0,799.0,53.53,152.0,74.0,38,5,13,8,10,11,No-Loss
8.5,2178,19.11,10.538,253.38,3.515,2086.55,509.8481,46.53,112.25,76.0,36,13,12,3,5,11,No-Loss
12.25,1318,3.9779999999999998,20.0046,134.5,3.45,1863.25,575.8906000000001,47.74,111.21,116.0,44,24,15,3,5,32,No-Loss
17.5,888,4.35,49.813432,139.23,5.0,1080.25,892.8946000000001,81.06,171.54,77.0,41,11,15,9,10,13,No-Loss
6.125,3557,2.61,27.317695999999998,150.46,0.00737,2482.4,243.03640000000001,78.97,48.11,77.0,55,18,22,4,5,13,No-Loss
8.5,3014,3.6699999999999995,2.9,164.0,5.01,2130.0,467.1929,48.78,101.0,80.0,52,20,25,5,7,16,No-Loss
8.5,2222,8.571428571428571,5.4,230.0,3.6,2227.0,502.0,45.59,96.0,74.0,45,12,20,4,6,12,No-Loss
12.25,2145,3.474,12.2804,239.04999999999998,2.62,1908.2,626.0829000000001,54.04,119.51,77.0,39,10,13,3,5,13,No-Loss
6.125,2937,8.694,4.7522720000000005,236.95,0.9,1982.15,245.67810000000003,61.21,53.22,77.0,46,15,14,3,4,13,No-Loss
17.5,976,7.55,36.7,150.0,3.794,2024.0,691.0,61.59,132.0,77.0,43,11,14,5,7,14,No-Loss
8.5,2674,2.3939999999999997,8.206,168.13,3.59,2305.5,549.4736,59.57,125.32,77.0,38,11,16,4,6,13,No-Loss
17.5,855,8.58,34.3,150.0,4.258,1859.0,956.0,81.87,164.0,82.0,53,14,21,8,10,19,No-Loss
8.5,2208,6.53,16.9,196.0,3.997,2485.0,542.0,63.04,104.0,77.0,39,11,12,2,3,13,No-Loss
12.25,1447,5.084745762711864,15.0,173.0,4.8,2552.0,697.0,65.36,119.0,118.0,60,42,24,6,8,33,No-Loss
8.5,2514,18.24,12.152688000000001,162.2,4.75,2314.2000000000003,657.7833,80.6,144.27,79.0,45,15,17,3,4,15,No-Loss
8.5,2442,9.882000000000001,6.247192,166.61,4.17,1969.1,618.1578,81.03,130.29,77.0,44,13,16,2,4,13,No-Loss
17.5,670,8.91,37.276336,134.05,3.72,967.15,903.4614,85.46,174.74,75.0,39,9,20,9,10,11,No-Loss
12.25,1522,6.474,36.390623999999995,173.16,2.96,2366.4,702.6922000000001,83.89,132.72,119.0,54,35,25,4,6,32,No-Loss
8.5,2575,10.212,5.258,162.81,3.93,2019.85,517.7732,56.95,119.1,77.0,38,11,16,5,7,13,No-Loss
6.125,3792,3.82,4.5,207.0,4.117,2486.0,212.0,36.4,46.0,76.0,46,12,15,3,4,13,No-Loss
17.5,442,16.704,32.23,151.55,3.86,1867.6,895.5363000000001,69.53,153.82,74.0,40,8,13,5,7,12,No-Loss
8.5,2724,3.076923076923077,17.3,196.0,0.0,2036.0,495.0,51.9,99.0,75.0,44,13,27,5,7,12,No-Loss
6.125,3052,7.49,9.6,180.0,2.136,2432.0,216.0,35.86,47.0,76.0,43,10,9,3,4,13,No-Loss
8.5,1765,37.98,7.1,195.0,3.107,2205.0,530.0,76.17,102.0,76.0,38,7,10,2,3,13,No-Loss
6.125,3279,3.456,12.5642,191.76,2.43,2827.5,235.11130000000003,51.99,52.0,76.0,44,19,21,4,6,16,No-Loss
6.125,3823,3.378,5.671704,171.84,3.8,2627.4,227.1862,60.83,45.06,77.0,54,18,22,4,5,13,No-Loss
12.25,2854,9.815999999999999,7.9816,216.99,4.12,2409.9,591.7408,55.31,117.06,81.0,42,12,17,4,6,17,No-Loss
12.25,1460,6.59,18.7,164.0,4.222,2787.0,699.0,52.93,134.0,118.0,44,30,16,4,5,33,No-Loss
17.5,917,4.2299999999999995,25.8478,108.45,6.93,1244.1,797.7934,51.77,139.83,80.0,39,11,15,5,8,19,No-Loss
8.5,1792,12.23,4.9,221.0,2.655,1557.0,498.0,47.21,96.0,75.0,40,10,10,2,3,11,No-Loss
17.5,972,4.518000000000001,26.151400000000002,147.22,2.58,1664.6000000000001,914.0282000000001,83.21,161.01,80.0,39,11,15,4,7,19,No-Loss
6.125,3398,3.4859999999999998,9.8384,115.44,0.02,2415.7,198.1275,44.58,49.1,76.0,43,20,18,4,6,13,No-Loss
6.125,3475,6.0600000000000005,5.1951279999999995,237.5,3.3186999999999998,2321.4500000000003,235.11130000000003,82.88,44.46,76.0,52,17,21,4,5,11,No-Loss
17.5,310,35.294117647058826,14.0,132.0,2.7,1141.0,797.0,51.58,140.0,68.0,30,5,3,1,2,7,No-Loss
17.5,1247,3.3,35.0,136.0,3.199,2658.0,813.0,52.86,143.0,78.0,45,11,10,4,5,15,No-Loss
12.25,1535,5.412,35.423984000000004,173.99,3.05,2523.0,705.3339,60.92,137.07,119.0,54,35,25,4,6,32,No-Loss
17.5,948,6.382978723404255,44.6,117.0,4.3,1453.0,843.0,37.54,148.0,73.0,37,8,17,7,8,9,No-Loss
8.5,1542,6.07,13.4,129.0,1.706,1430.0,604.0,57.86,116.0,77.0,42,12,11,2,3,13,No-Loss
17.5,354,51.09,4.6,129.0,3.002,1462.0,938.0,55.29,161.0,74.0,35,8,12,6,8,12,No-Loss
17.5,516,12.67,22.0,129.0,3.927,1535.0,905.0,44.32,155.0,75.0,35,8,15,8,9,12,No-Loss
8.5,2222,13.636363636363635,16.2,165.0,4.8,2149.0,599.0,37.8,113.0,76.0,44,16,20,3,4,12,No-Loss
6.125,3063,2.358,3.0272,184.46,0.0,2305.5,213.97770000000003,56.41,50.0,76.0,42,13,16,3,5,15,No-Loss
6.125,3031,11.74,7.1,172.0,4.162,2552.0,199.0,46.69,38.0,76.0,41,10,11,3,4,13,No-Loss
8.5,2269,12.5,7.9,241.0,4.1,2373.0,532.0,47.69,102.0,74.0,45,12,20,4,6,12,No-Loss
8.5,2598,27.288,10.518392,223.45,3.79,1870.5,488.71450000000004,49.88,94.58,77.0,41,10,12,3,4,12,No-Loss
8.5,2701,10.44,10.3,205.0,3.092,2276.0,438.0,47.52,95.0,81.0,48,16,14,3,4,17,No-Loss
8.5,2010,25.422,18.383200000000002,266.96999999999997,5.7424,2363.5,536.2651,57.07,117.06,76.0,36,13,12,3,5,11,No-Loss
17.5,796,9.594,44.130488,141.81,2.44,1133.9,921.9533000000001,87.2,165.9,77.0,41,11,15,9,10,13,No-Loss
17.5,488,36.4,35.5,152.0,2.378,2823.0,948.0,58.76,181.0,74.0,38,5,13,8,10,11,No-Loss
12.25,1494,7.88,9.5,163.0,5.03,2324.0,610.8633000000001,43.79,108.0,117.0,55,41,22,6,7,32,No-Loss
6.125,3340,2.7960000000000003,3.187664,169.95,1.2307899999999998,2617.25,240.39470000000003,63.36,45.19,77.0,56,18,22,5,6,13,No-Loss
17.5,884,10.704,23.7314,142.66,3.5,2475.15,990.6375,58.36,173.39,75.0,38,12,15,5,6,12,No-Loss
6.125,3364,1.266,10.5776,135.0,0.0,2750.65,224.5445,66.67,50.84,79.0,43,16,13,4,6,17,No-Loss
4.125,3289,2.5073129962390306,3.097744,302.47,0.8180700000000001,1552.95,92.4595,36.59,20.77,77.0,46,15,16,3,4,14,No-Loss
17.5,762,88.89,24.5,149.0,3.761,2810.0,889.0,59.5,170.0,75.0,40,8,13,4,7,13,No-Loss
12.25,1682,1.1001100110011002,16.4,180.0,1.86,2637.0,742.3177000000001,90.0,142.0,118.0,45,29,15,4,6,36,No-Loss
8.5,2725,5.376,12.749,263.93,3.071,2689.75,525.6983,52.05,105.93,78.0,36,13,14,3,5,13,No-Loss
6.125,3115,7.317073170731708,8.0,217.0,4.3,2283.0,222.0,48.94,48.0,76.0,44,14,24,4,6,13,No-Loss
12.25,2330,4.918032786885246,4.1,175.0,6.7,2595.0,739.0,49.3,140.0,73.0,44,14,24,4,6,10,No-Loss
8.5,3075,2.07,9.5,168.0,5.33,2235.0,480.13380000000006,44.96,104.0,80.0,50,20,22,5,7,16,No-Loss
6.125,3511,5.217391304347826,4.2,196.0,4.3,2105.0,218.0,36.92,47.0,76.0,44,14,24,4,6,13,No-Loss
17.5,1136,1.902,21.135399999999997,118.17,3.4,1921.25,916.6699000000001,81.6,166.46,78.0,38,10,12,4,5,13,No-Loss
6.125,4043,3.42,3.5,177.0,3.444,2495.0,192.0,44.28,42.0,73.0,46,17,11,4,5,22,No-Loss
8.5,3277,19.0,10.8,173.0,5.341,2862.0,329.0,35.82,63.0,81.0,45,18,21,4,5,17,No-Loss
6.125,3136,8.98,5.9,175.0,4.321,2915.0,198.0,39.19,38.0,76.0,42,12,13,3,5,12,No-Loss
8.5,3098,7.368,20.254479999999997,164.71,4.9,2728.9,623.4412,79.62,134.61,80.0,45,16,17,4,5,15,No-Loss
4.125,3050,3.456221198156682,4.0733760000000006,310.68,0.95073,1748.7,97.7429,39.92,21.42,77.0,46,15,15,3,4,14,No-Loss
6.125,2914,3.1919999999999997,1.773672,202.99,0.022109999999999998,1863.25,248.3198,47.32,48.11,77.0,46,15,14,3,4,13,No-Loss
8.5,2263,2.484,11.7964,150.94,3.56,1412.3,501.923,49.26,96.33,75.0,43,10,13,4,5,12,No-Loss
8.5,2696,2.99,14.4,140.0,2.907,2817.0,576.0,57.43,111.0,81.0,46,14,15,3,4,17,No-Loss
6.125,3351,10.2,7.7,165.0,4.331,2640.0,184.0,60.99,35.0,76.0,44,13,15,3,5,12,No-Loss
17.5,175,54.54545454545454,3.1,67.0,2.8,932.0,679.0,39.79,116.0,68.0,29,4,3,2,1,6,No-Loss
12.25,1713,5.928,20.863688,159.89,2.66,2328.7,599.6659000000001,62.0,107.75,120.0,61,37,21,7,8,33,No-Loss
17.5,1061,3.16,29.8,147.0,3.504,1922.0,878.0,74.47,151.0,82.0,43,13,12,5,6,17,No-Loss
26.0,34,4.37956204379562,2.7,64.0,3.2,795.0,624.0,62.7,107.0,67.0,57,7,28,10,12,6,No-Loss
17.5,1410,4.07,35.5,149.0,3.215,2757.0,804.0,51.09,141.0,81.0,46,10,9,3,5,16,No-Loss
8.5,1936,10.613999999999999,17.289368,75.08,4.6,2086.55,538.9068000000001,81.61,103.73,75.0,50,15,16,3,4,11,No-Loss
17.5,291,20.28,8.6,114.0,2.909,1583.0,804.0,32.29,141.0,73.0,33,3,8,4,6,10,No-Loss
8.5,4052,1.9801980198019802,35.0,108.0,3.6,2684.0,411.0,76.56,89.0,103.0,50,28,25,4,6,25,No-Loss
6.125,3140,4.662,12.947000000000001,184.46,2.45,2488.2,280.02020000000005,49.72,50.0,76.0,43,16,18,4,6,16,No-Loss
12.25,1557,3.216,25.579992,158.85,3.34,2180.7999999999997,649.8582,67.19,125.66,120.0,55,36,25,5,6,33,No-Loss
17.5,489,11.83,21.9,111.0,4.266,1471.0,906.0,65.83,155.0,75.0,35,8,15,8,9,12,No-Loss
12.25,1450,5.18,14.4,164.0,4.19,2177.0,596.6019,45.29,106.0,117.0,55,41,22,6,7,32,No-Loss
8.5,3332,6.0600000000000005,7.8,227.0,4.741,2834.0,491.0,79.72,94.0,81.0,45,18,21,4,5,17,No-Loss
12.25,1448,4.511278195488722,19.9,81.0,4.3,1567.0,713.0,66.17,137.0,70.0,44,13,14,3,5,8,No-Loss
8.5,2166,7.792207792207792,9.9,229.0,3.3,2132.0,493.0,38.64,94.0,74.0,43,12,16,3,5,12,No-Loss
17.5,393,20.63,14.4,130.0,2.878,1650.0,800.0,30.71,140.0,75.0,40,10,12,5,7,12,No-Loss
17.5,807,7.894736842105264,12.0,105.0,3.1,2036.0,929.0,53.4,159.0,76.0,38,6,13,4,5,12,No-Loss
17.5,606,13.043478260869566,29.4,95.0,3.2,1262.0,702.0,52.02,120.0,73.0,36,6,10,4,5,9,No-Loss
8.5,2525,1.16,13.7,160.0,0.03,2024.0,457.42120000000006,45.6,99.0,77.0,47,16,26,7,9,13,No-Loss
17.5,1169,4.61,47.8,154.0,4.292,2395.0,958.0,93.53,164.0,83.0,57,15,20,10,12,19,No-Loss
8.5,2621,5.357142857142858,6.4,200.0,0.0,2027.0,499.0,64.2,96.0,75.0,45,12,22,3,5,12,No-Loss
8.5,3600,1.1,6.3,163.0,0.0,2379.0,453.0,52.81,87.0,82.0,46,17,19,3,4,17,No-Loss
8.5,2560,8.0,7.6,157.0,0.0,2760.0,547.0,72.85,108.0,78.0,42,14,17,3,4,14,No-Loss
6.125,3284,19.7,3.7,174.0,4.944,2922.0,194.0,51.19,37.0,76.0,42,13,13,3,5,12,No-Loss
8.5,3175,3.2880000000000003,9.6102,178.94,4.76,2449.05,586.4574000000001,82.88,126.98,81.0,45,17,18,3,5,15,No-Loss
17.5,212,11.11111111111111,7.1,87.0,6.1,932.0,717.0,65.74,122.0,72.0,35,4,11,2,3,9,No-Loss
6.125,3261,2.7960000000000003,7.6758,191.84,2.42,2871.0,237.75300000000001,52.51,52.0,76.0,44,19,21,4,6,16,No-Loss
8.5,2258,5.5920000000000005,12.881039999999999,134.89,3.29,2349.0,697.4088,77.93,139.92,77.0,44,13,16,2,4,13,No-Loss
6.125,3450,6.72,5.40644,233.48,3.311,2408.45,227.1862,85.91,43.55,76.0,52,17,21,4,5,11,No-Loss
17.5,926,4.477611940298507,20.1,105.0,3.0,1731.0,744.0,41.65,127.0,77.0,45,11,19,5,7,15,No-Loss
12.25,1707,1.8900000000000001,10.2256,160.08,3.46,2691.2,549.4736,78.28,106.0,125.0,54,36,19,5,7,38,No-Loss
17.5,1173,6.8965517241379315,14.7,103.0,2.3,2534.0,831.0,63.3,150.0,82.0,43,13,14,5,6,18,No-Loss
17.5,223,14.196,19.121488,63.3,4.16,722.1,681.5586000000001,81.37,116.89,70.0,36,7,18,6,8,8,No-Loss
17.5,619,1.8780000000000001,40.2556,152.58,3.5,495.9,623.4412,91.35,105.0,72.0,35,6,15,9,17,8,No-Loss
17.5,1133,2.38,27.5,146.0,2.884,1900.0,859.0,67.67,147.0,82.0,42,13,12,5,6,18,No-Loss
6.125,3320,4.53,1.5,181.0,3.601,2571.0,228.0,48.21,49.0,76.0,44,12,11,3,4,13,No-Loss
17.5,563,17.13,25.1,135.0,4.057,1767.0,943.0,46.0,162.0,77.0,42,8,16,8,9,13,No-Loss
8.5,2148,13.333333333333334,1.9,170.0,4.1,2109.0,598.0,46.82,113.0,76.0,44,16,20,3,4,12,No-Loss
17.5,538,23.298,34.2386,135.76,2.0,1700.8500000000001,906.1031,25.0,163.96,75.0,37,9,14,7,8,9,No-Loss
17.5,1210,1.3392857142857144,24.0,181.0,3.8,2370.0,978.0,60.3,159.0,75.0,40,7,20,7,8,11,No-Loss
6.125,3628,4.061999999999999,11.419839999999999,231.83,0.96547,2269.25,232.4696,38.98,49.98,77.0,44,13,16,3,4,13,No-Loss
8.5,2354,12.648,10.2,226.11,0.60434,1556.0,495.0,33.8,93.78,76.0,48,15,16,3,4,12,No-Loss
6.125,3308,7.228915662650602,12.8,174.0,0.0,2088.0,222.0,46.09,48.0,76.0,44,14,24,4,6,13,No-Loss
12.25,1678,8.91,16.970152,162.66,4.14,2101.05,641.9331000000001,80.7,123.76,122.0,55,35,22,5,6,36,No-Loss
8.5,2295,11.538461538461538,14.5,238.0,3.8,2241.0,515.0,54.32,99.0,74.0,45,12,20,4,6,12,No-Loss
4.125,3400,2.3183925811437405,3.994696,322.69,0.8033300000000001,1592.1000000000001,97.7429,39.08,19.88,77.0,46,15,15,4,5,14,No-Loss
12.25,1579,3.821656050955414,6.2,145.0,4.1,2309.0,606.0,47.68,103.0,123.0,58,46,23,3,5,35,No-Loss
8.5,1872,13.01,7.7,79.0,4.194,2535.0,616.0,45.05,118.0,80.0,43,12,13,3,4,16,No-Loss
6.125,3380,4.5,6.355096,201.61,0.0,2102.5,243.03640000000001,79.35,53.94,77.0,45,13,15,3,4,13,No-Loss
17.5,409,18.13,25.7,144.0,4.637,1403.0,1003.0,46.65,172.0,74.0,35,8,12,6,8,12,No-Loss
8.5,2571,13.368,16.605600000000003,270.86,3.7739999999999996,2625.95,536.2651,49.32,109.55,78.0,36,13,14,3,5,13,No-Loss
17.5,1084,5.004,44.045064,159.54,1.87,2340.3,869.1193000000001,80.06,157.71,77.0,44,9,17,6,7,12,No-Loss
6.125,3299,2.646,4.235232,168.26,1.64,2373.65,237.75300000000001,56.39,44.13,77.0,56,18,22,5,6,13,No-Loss
8.5,3057,13.062000000000001,10.232896,171.63,2.02,2602.75,604.9493,77.07,132.48,80.0,45,16,17,4,5,15,No-Loss
8.5,3351,7.74,14.5,235.0,5.184,2949.0,505.0,60.51,97.0,81.0,45,18,21,4,5,17,No-Loss
6.125,2935,6.451612903225806,11.8,141.0,0.0,2177.0,230.0,68.64,50.0,76.0,43,14,22,4,6,13,No-Loss
12.25,1959,10.909090909090908,7.6,90.0,3.2,852.0,599.0,58.96,115.0,72.0,44,12,19,3,5,11,No-Loss
8.5,2709,5.43,6.280912000000001,193.9,0.0,1847.3,488.71450000000004,42.11,92.99,79.0,47,15,19,4,6,15,No-Loss
8.5,2526,4.686,4.592664,178.65,0.0,1332.55,443.8056,72.93,85.68,77.0,48,15,17,4,5,13,No-Loss
12.25,1371,4.842,39.753632,153.68,2.48,1668.95,700.0505,55.31,119.84,115.0,50,29,20,4,5,31,No-Loss
12.25,1653,35.322,4.4572,219.04999999999998,4.16,1844.4,589.0991,60.05,112.7,75.0,38,13,9,3,5,14,No-Loss
12.25,1686,7.008,32.9894,180.0,2.66,2784.0,702.6922000000001,81.68,135.11,117.0,56,32,19,5,7,32,No-Loss
8.5,2521,8.088000000000001,16.9334,164.59,4.3,2160.5,549.4736,55.42,115.21,77.0,38,11,16,5,7,13,No-Loss
17.5,1111,10.421999999999999,22.6292,129.73,3.41,2069.15,895.5363000000001,68.52,153.59,78.0,42,13,14,5,6,14,No-Loss
17.5,1239,2.94,34.2452,141.6,3.75,1967.65,890.2529000000001,52.07,151.19,80.0,37,10,11,4,5,15,No-Loss
8.5,2114,20.334,8.877,193.97,3.7296,1059.95,327.5708,51.64,72.74,76.0,36,13,12,3,5,11,No-Loss
12.25,1497,18.156,9.603,80.34,3.81,1378.95,718.5424,51.76,121.97,75.0,38,13,9,3,5,12,No-Loss
12.25,1509,14.724000000000002,20.852448000000003,142.22,5.71,2604.2000000000003,684.2003,83.02,124.77,117.0,52,32,18,5,6,30,No-Loss
12.25,1344,54.54545454545454,7.1,51.0,6.4,768.0,669.0,42.79,121.0,72.0,43,12,13,3,4,9,No-Loss
12.25,1709,2.78,13.3,182.0,4.18,2725.0,598.4506,64.93,106.0,122.0,59,46,27,7,8,35,No-Loss
17.5,430,26.094,29.995064000000003,150.26,4.28,1632.7,871.761,77.97,148.58,70.0,36,7,18,6,8,8,No-Loss
6.125,3443,1.194,5.104,173.0,1.98,2759.15,227.9777,56.59,52.21,79.0,43,16,14,4,6,17,No-Loss
8.5,2798,4.032,7.047568,167.22,0.0,1342.21666666667,398.8967,36.91,80.2,79.0,47,15,17,4,6,15,No-Loss
8.5,1868,68.262,14.67944,71.59,3.7,1218.0,401.5384,64.6,72.53,75.0,56,18,20,4,5,11,No-Loss
17.5,1276,1.6199999999999999,30.0,141.0,2.737,2486.0,776.0,51.52,136.0,78.0,45,11,10,4,5,15,No-Loss
